asset_family,binding_id,binding_reasons,binding_score,candidate_display_name,candidate_id,candidate_quality,confidence,derived_row_review_decision,derived_row_review_status,derived_row_reviewed_at,detection_id,game_id,image_kind_mismatch,lower_trust_source_kind,name_match_quality,quality_score,reason,review_notes,source_kind,source_url,status,target_display_name,target_id,target_kind,weak_name_match
hero_portrait,binding_e7c086b3f027,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Farah Karim,candidate_a5091c0b1de7,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.694250+00:00,call_of_duty.farah.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/5/5d/FarahKarim_Infobox_MWIII.png/revision/latest/smart/width/40/height/30?cb=20240112035806,accepted,Farah,farah,hero,False
hero_portrait,binding_15660181b853,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Florence Carter,candidate_1ba54f1836b1,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.694407+00:00,call_of_duty.florence_carter.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/c/c6/Florence_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223140006,accepted,Florence Carter,florence_carter,hero,False
hero_portrait,binding_b641b29f9b67,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,"Francis ""Kai"" Lanakila",candidate_218c063d30c4,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.694542+00:00,call_of_duty.francis_kai_lanakila.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/9/99/Francis_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141148,accepted,"Francis \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""Kai\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"" Lanakila",francis_kai_lanakila,hero,False
hero_portrait,binding_38dc902099ae,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Frank Woods,candidate_9d70451dfa78,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.694718+00:00,call_of_duty.frank_woods.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/d/d6/Frank_Woods_Infobox_2025_BOII.png/revision/latest/smart/width/40/height/30?cb=20231213142846,accepted,Frank Woods,frank_woods,hero,False
hero_portrait,binding_7ba5ee824cf6,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,"Freya ""Wraith"" Helvig",candidate_b2a373b37495,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.694984+00:00,call_of_duty.freya_wraith_helvig.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/1/17/Wraith_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121604,accepted,"Freya \\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""Wraith\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\"" Helvig",freya_wraith_helvig,hero,False
hero_portrait,binding_4bef38f43a29,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Gabriel T. Rorke,candidate_567b7e2c01c9,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.695134+00:00,call_of_duty.gabriel_t_rorke.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/3/30/Rorke_Menu.jpg/revision/latest/smart/width/40/height/30?cb=20131202235721,accepted,Gabriel T. Rorke,gabriel_t_rorke,hero,False
equipment_icon,binding_b72bf24f6c99,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""icon-like image kind""]",0.92,Ghillie Suit,candidate_b9595f06f14b,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.695476+00:00,call_of_duty.ghillie_suit.equipment_icon,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; icon-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/a/a9/Ghillie_Suit_sniper_Creek_COD4.png/revision/latest/smart/width/40/height/30?cb=20130526185335,accepted,Ghillie Suit,ghillie_suit,equipment,False
hero_portrait,binding_02c96ae49138,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Ghostface,candidate_97ce010beac2,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.695817+00:00,call_of_duty.ghostface.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/1/1f/Ghostface_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121546,accepted,Ghostface,ghostface,hero,False
hero_portrait,binding_22503a9fb9c0,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Grigori Weaver,candidate_89d78da3fb07,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.696229+00:00,call_of_duty.grigori_weaver.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/6/6e/Grigori_Weaver_Citadelle_des_Morts_Zombies_BO6.png/revision/latest/smart/width/40/height/30?cb=20241127141628,accepted,Grigori Weaver,grigori_weaver,hero,False
equipment_icon,binding_88f884086fd0,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""icon-like image kind""]",0.92,Gulag Entry Token,candidate_f1feedb8070f,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.697365+00:00,call_of_duty.gulag_entry_token.equipment_icon,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; icon-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/6/68/Gulag_Icon_SeasonThree_BO6_WZ2.png/revision/latest/smart/width/40/height/30?cb=20250428040230,accepted,Gulag Entry Token,gulag_entry_token,equipment,False
hero_portrait,binding_a58f5240ebe9,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Gustavo dos Santos,candidate_f4de7d47b2f7,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.697586+00:00,call_of_duty.gustavo_dos_santos.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/5/58/Gustavo_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223135925,accepted,Gustavo dos Santos,gustavo_dos_santos,hero,False
hero_portrait,binding_c59b34ac4564,"[""exact normalized or alias match"", ""high-quality candidate"", ""category member source"", ""portrait-like image kind""]",0.92,Halima Zambardi,candidate_06949ae73fc1,high,0.92,accept_candidate,approved,2026-05-05T22:38:11.697811+00:00,call_of_duty.halima_zambardi.hero_portrait,call_of_duty,False,False,exact,0.8,exact normalized or alias match; high-quality candidate; category member source; portrait-like image kind,auto-applied recommended candidate,category_member_image,https://static.wikia.nocookie.net/callofduty/images/2/24/Halima_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141236,accepted,Halima Zambardi,halima_zambardi,hero,False
